product_name,price,source,product_url,image_url
Capdase Prokeeper Carria for MACBOOK Air,"Rs. 1,399.00",ebay.in,https://www.ebay.in/itm/Capdase-Prokeeper-Carria-for-MACBOOK-Air/162767131274?hash=item25e5ad528a:m:myoHFLlBmXQI6Tl1GsJbXYQ,https://i.ebayimg.com/thumbs/images/m/myoHFLlBmXQI6Tl1GsJbXYQ/s-l225.jpg
MACBOOK AIR A1369 A1466 Laptop Replacement Keyboard,"Rs. 1,999.00",ebay.in,https://www.ebay.in/itm/MACBOOK-AIR-A1369-A1466-Laptop-Replacement-Keyboard/253644491378?hash=item3b0e63ca72:g:7CgAAOSwHPNbBp~B,https://i.ebayimg.com/thumbs/images/g/7CgAAOSwHPNbBp~B/s-l225.jpg
MACBOOK AIR A1398 Laptop Replacement Keyboard,"Rs. 1,999.00",ebay.in,https://www.ebay.in/itm/MACBOOK-AIR-A1398-Laptop-Replacement-Keyboard/253644491645?hash=item3b0e63cb7d:g:rxwAAOSwKwBbBp~g,https://i.ebayimg.com/thumbs/images/g/rxwAAOSwKwBbBp~g/s-l225.jpg
MACBOOK AIR A1370 A1465 Laptop Replacement Keyboard,"Rs. 1,999.00",ebay.in,https://www.ebay.in/itm/MACBOOK-AIR-A1370-A1465-Laptop-Replacement-Keyboard/253644491534?hash=item3b0e63cb0e:g:gpUAAOSwX3FbBp~Z,https://i.ebayimg.com/thumbs/images/g/gpUAAOSwX3FbBp~Z/s-l225.jpg
"13.3Apple MacBook Air Display LCD Screen for Models a1237 a1304, part numbers =","Rs. 12,976.00",ebay.in,https://www.ebay.in/itm/13-3Apple-MacBook-Air-Display-LCD-Screen-for-Models-a1237-a1304-part-numbers/122802581825?hash=item1c979ab141:g:x9UAAOSwB4BaBem1,https://i.ebayimg.com/thumbs/images/g/x9UAAOSwB4BaBem1/s-l225.jpg
Apple 45W Magsafe 2 Power Adapter for MacBook Air,"Rs. 6,999.00",ebay.in,https://www.ebay.in/itm/Apple-45W-Magsafe-2-Power-Adapter-for-MacBook-Air/122187335861?hash=item1c72eec8b5:g:o~YAAOSwWTRW2BmS,https://i.ebayimg.com/thumbs/images/g/o~YAAOSwWTRW2BmS/s-l225.jpg
Macbook Case for 13.3 inch Air +Key board Guard/Skin (Matte Hard Rubberised ),Rs. 699.00,ebay.in,https://www.ebay.in/itm/Macbook-Case-for-13-3-inch-Air-Key-board-Guard-Skin-Matte-Hard-Rubberised/292173176168?hash=item4406e0dd68:m:mTL7c67nVQqeG-5ygqum5xg,https://i.ebayimg.com/thumbs/images/m/mTL7c67nVQqeG-5ygqum5xg/s-l225.jpg
UPPERCASE Ultra Thin Clear Soft TPU Keyboard Cover Skin for Macbook Air 13 13.3,"Rs. 2,880.00",ebay.in,https://www.ebay.in/itm/UPPERCASE-Ultra-Thin-Clear-Soft-TPU-Keyboard-Cover-Skin-for-Macbook-Air-13-13-3/323233214983?hash=item4b42337207:g:1x8AAOSwOrBa5xM4,https://i.ebayimg.com/thumbs/images/g/1x8AAOSwOrBa5xM4/s-l225.jpg
FOR APPLE MAC BOOK AIR LAPTOP POWER ADAPTER CHARGER 60W MAGSAFE-2 A1435 A1344,"Rs. 1,840.00",ebay.in,https://www.ebay.in/itm/FOR-APPLE-MAC-BOOK-AIR-LAPTOP-POWER-ADAPTER-CHARGER-60W-MAGSAFE-2-A1435-A1344/263840013650?hash=item3d6e171d52:g:BvMAAOSwAANY6I9L,https://i.ebayimg.com/thumbs/images/g/BvMAAOSwAANY6I9L/s-l225.jpg
"Laptop Battery for Apple A1405 A1466 A1496 A1369 for MacBook Air 13"" Mid 2011","Rs. 3,800.00",ebay.in,https://www.ebay.in/itm/Laptop-Battery-for-Apple-A1405-A1466-A1496-A1369-for-MacBook-Air-13-Mid-2011/322574839803?hash=item4b1af56ffb:g:5hEAAOSwTuJYt8dN,https://i.ebayimg.com/thumbs/images/g/5hEAAOSwTuJYt8dN/s-l225.jpg
Apple Macbook Air A1502 Laptop Internal Keyboard,"Rs. 2,590.00",ebay.in,https://www.ebay.in/itm/Apple-Macbook-Air-A1502-Laptop-Internal-Keyboard/202348822095?hash=item2f1cedfe4f:g:WEcAAOSwKMxbLhek,https://i.ebayimg.com/thumbs/images/g/WEcAAOSwKMxbLhek/s-l225.jpg
Matte Hard Rubberised Macbook Case for 13 inch Air+Key board Skin+Anti dust plug,Rs. 845.00,ebay.in,https://www.ebay.in/itm/Matte-Hard-Rubberised-Macbook-Case-for-13-inch-Air-Key-board-Skin-Anti-dust-plug/292173177710?hash=item4406e0e36e:m:mjdb8WgG7uPc46FmdCBJVCA,https://i.ebayimg.com/thumbs/images/m/mjdb8WgG7uPc46FmdCBJVCA/s-l225.jpg
New listing Apple MacBook Air MQD32HN/A - Intel i5 | 8GB RAM | 128GB,"Rs. 49,999.00",ebay.in,https://www.ebay.in/itm/Apple-MacBook-Air-MQD32HN-A-Intel-i5-8GB-RAM-128GB/113173233936?hash=item1a59a68110:g:XvQAAOSwNDdbXKT8,https://i.ebayimg.com/thumbs/images/g/XvQAAOSwNDdbXKT8/s-l225.jpg
Apple Macbook Air A1297 Laptop Internal Keyboard,"Rs. 1,990.00",ebay.in,https://www.ebay.in/itm/Apple-Macbook-Air-A1297-Laptop-Internal-Keyboard/202348816782?hash=item2f1cede98e:g:NBsAAOSwmT1bLhUH,https://i.ebayimg.com/thumbs/images/g/NBsAAOSwmT1bLhUH/s-l225.jpg
Apple MacBook Air 13 inch A1466 (Early 2015) Laptop Battery,"Rs. 3,550.00",ebay.in,https://www.ebay.in/itm/Apple-MacBook-Air-13-inch-A1466-Early-2015-Laptop-Battery/273043425112?hash=item3f92a80758:g:pY4AAOSwdTJaaFuG,https://i.ebayimg.com/thumbs/images/g/pY4AAOSwdTJaaFuG/s-l225.jpg
Apple Macbook Air A1425 Laptop Internal Keyboard,"Rs. 2,290.00",ebay.in,https://www.ebay.in/itm/Apple-Macbook-Air-A1425-Laptop-Internal-Keyboard/202348819077?hash=item2f1cedf285:g:JbMAAOSwGdhbLhX3,https://i.ebayimg.com/thumbs/images/g/JbMAAOSwGdhbLhX3/s-l225.jpg
Apple Macbook Air A1398 Laptop Internal Keyboard,"Rs. 1,990.00",ebay.in,https://www.ebay.in/itm/Apple-Macbook-Air-A1398-Laptop-Internal-Keyboard/202348013477?hash=item2f1ce1a7a5:g:2jQAAOSwWE9bLN~c,https://i.ebayimg.com/thumbs/images/g/2jQAAOSwWE9bLN~c/s-l225.jpg
Apple Macbook Air A1370 A1465 Laptop Internal Keyboard,"Rs. 2,490.00",ebay.in,https://www.ebay.in/itm/Apple-Macbook-Air-A1370-A1465-Laptop-Internal-Keyboard/202348009842?hash=item2f1ce19972:g:VxQAAOSwsbBbLNP5,https://i.ebayimg.com/thumbs/images/g/VxQAAOSwsbBbLNP5/s-l225.jpg
Apple Macbook AIR A1369 A1466 Laptop Internal Keyboard,"Rs. 2,590.00",ebay.in,https://www.ebay.in/itm/Apple-Macbook-AIR-A1369-A1466-Laptop-Internal-Keyboard/202348855431?hash=item2f1cee8087:g:F1wAAOSw5rBbLibB,https://i.ebayimg.com/thumbs/images/g/F1wAAOSw5rBbLibB/s-l225.jpg
"Apple Macbook AIR A1370 A1465 11"" Laptop Internal Keyboard","Rs. 2,490.00",ebay.in,https://www.ebay.in/itm/Apple-Macbook-AIR-A1370-A1465-11-Laptop-Internal-Keyboard/202348844934?hash=item2f1cee5786:g:kN4AAOSwHZhbLiOH,https://i.ebayimg.com/thumbs/images/g/kN4AAOSwHZhbLiOH/s-l225.jpg
Apple Macbook Air A1370 A1465 Laptop Internal Keyboard,"Rs. 1,790.00",ebay.in,https://www.ebay.in/itm/Apple-Macbook-Air-A1370-A1465-Laptop-Internal-Keyboard/202348829702?hash=item2f1cee1c06:g:syMAAOSwRuVbLhx2,https://i.ebayimg.com/thumbs/images/g/syMAAOSwRuVbLhx2/s-l225.jpg
"Stylish Painting Hard Shell Case Cover for Macbook Air 11"" 13"" Pro Retina 13""","Rs. 1,140.00 to Rs. 1,980.00",ebay.in,https://www.ebay.in/itm/Stylish-Painting-Hard-Shell-Case-Cover-for-Macbook-Air-11-13-Pro-Retina-13/222254768737?hash=item33bf6aa261:m:mQ4tcuDOkvBe_GVBAsuIYcw,https://i.ebayimg.com/thumbs/images/m/mQ4tcuDOkvBe_GVBAsuIYcw/s-l225.jpg
Apple Macbook Air A1370 A1465 Laptop Internal Keyboard,"Rs. 1,790.00",ebay.in,https://www.ebay.in/itm/Apple-Macbook-Air-A1370-A1465-Laptop-Internal-Keyboard/202348820735?hash=item2f1cedf8ff:g:ef4AAOSwcXBbLhbA,https://i.ebayimg.com/thumbs/images/g/ef4AAOSwcXBbLhbA/s-l225.jpg
Macbook Air 13 inch Keyboard Cover Robustrion Silicone Keyboard Case Skin CLEAR,Rs. 399.00,ebay.in,https://www.ebay.in/itm/Macbook-Air-13-inch-Keyboard-Cover-Robustrion-Silicone-Keyboard-Case-Skin-CLEAR/173084132171?hash=item284c9e434b:g:qfUAAOSw9V1aU0xJ,https://i.ebayimg.com/thumbs/images/g/qfUAAOSw9V1aU0xJ/s-l225.jpg
Apple Macbook Air 1502 Laptop Internal Keyboard,"Rs. 1,695.00",ebay.in,https://www.ebay.in/itm/Apple-Macbook-Air-1502-Laptop-Internal-Keyboard/202347979994?hash=item2f1ce124da:g:jpYAAOSw60NbLNCI,https://i.ebayimg.com/thumbs/images/g/jpYAAOSw60NbLNCI/s-l225.jpg
DC Cord Cable for macbook air pro Magsafe2 Charger Adapter 45W 60W 85W,Rs. 745.00,ebay.in,https://www.ebay.in/itm/DC-Cord-Cable-for-macbook-air-pro-Magsafe2-Charger-Adapter-45W-60W-85W/253400148765?hash=item3affd36b1d:g:988AAOSwPGpahRZQ,https://i.ebayimg.com/thumbs/images/g/988AAOSwPGpahRZQ/s-l225.jpg
MacBook Air A1370 A1369 A1465 A1466 Rubber Bottom Case Bottom Feet Foot 1 set,Rs. 399.00,ebay.in,https://www.ebay.in/itm/MacBook-Air-A1370-A1369-A1465-A1466-Rubber-Bottom-Case-Bottom-Feet-Foot-1-set/253757786843?hash=item3b15248adb:g:3HwAAOSwOPta0L5H,https://i.ebayimg.com/thumbs/images/g/3HwAAOSwOPta0L5H/s-l225.jpg
"For Apple MacBook Air 11"" 12"" 13.3 Laptop Sleeve Case Pouch Bag Wool Felt",Rs. 599.00,ebay.in,https://www.ebay.in/itm/For-Apple-MacBook-Air-11-12-13-3-Laptop-Sleeve-Case-Pouch-Bag-Wool-Felt/282815049594?hash=item41d9172f7a:g:DrwAAOSws5BaYafm,https://i.ebayimg.com/thumbs/images/g/DrwAAOSws5BaYafm/s-l225.jpg
